tpr,new_tweets,threshold,fpr,fpr2,metric,roc1,roc2,roc95,fpr3,harmonic,recall,tp,fp,precision,f1,f2,f3,f4,f5,metric_name
0.1299603174603174,156,1119.7867538390494,0.0015683120538855,0.0001149401574385,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0071837598399089,0.830603378156263,0.1299603174603174,130.99999999999991,25.000000000000085,0.8397435897435892,0.22508591065292086,0.1563992359121298,0.1419592544429995,0.1367600098255956,0.13432718094336638,RT > Avg. RT
0.1398809523809523,171,1058.1367647948662,0.0017191112898361,0.0001259920956537,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0078745059783617,0.830603378156263,0.1398809523809523,140.99999999999991,30.000000000000085,0.8245614035087714,0.23918575063613215,0.16773733047822975,0.15254787406686132,0.1470642370697588,0.14449568404871696,RT > Avg. RT
0.1507936507936507,182,976.0304653073382,0.0018296973961998,0.0001340968503449,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0083810531465604,0.830603378156263,0.1507936507936507,151.99999999999991,30.000000000000085,0.8351648351648348,0.25546218487394945,0.18035121025154235,0.16425329587205523,0.15843041079092574,0.15570089039476787,RT > Avg. RT
0.1607142857142857,201,866.7503880337599,0.0020207097617372,0.0001480959720842,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0092559982552673,0.830603378156263,0.1607142857142857,161.99999999999997,39.00000000000003,0.8059701492537312,0.2679900744416873,0.1913536498936924,0.17470074409576186,0.16865699063016715,0.16582024329750797,RT > Avg. RT
0.1706349206349206,219,815.3028458797158,0.0022016688448778,0.0001613582979425,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0100848936214106,0.830603378156263,0.1706349206349206,171.99999999999997,47.00000000000003,0.7853881278538811,0.2803585982070089,0.2023053399200188,0.18512539016252283,0.17887074080871104,0.175931389905189,RT > Avg. RT
0.1805555555555555,232,786.2690567569583,0.0023323615160349,0.0001709366443957,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0106835402747364,0.830603378156263,0.1805555555555555,181.99999999999994,50.00000000000006,0.7844827586206894,0.2935483870967741,0.2134146341463414,0.19561478933791912,0.18911980440097792,0.1860648002516514,RT > Avg. RT
0.1904761904761904,248,741.7820711022046,0.0024932140343822,0.000182725378492,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0114203361557527,0.830603378156263,0.1904761904761904,191.99999999999994,56.00000000000006,0.7741935483870965,0.305732484076433,0.22429906542056066,0.20600858369098704,0.1993160723009281,0.19616472807293298,RT > Avg. RT
0.2003968253968254,266,691.4859160249838,0.0026741731175228,0.0001959877043503,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0122492315218961,0.830603378156263,0.2003968253968254,202.0,64.0,0.7593984962406015,0.3171114599686028,0.23499302000930664,0.21632041122295995,0.2094668781261437,0.20623576533417107,RT > Avg. RT
0.2103174603174603,286,634.4445375768611,0.0028752387654569,0.0002107236219706,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0131702263731664,0.830603378156263,0.2103174603174603,211.99999999999997,74.00000000000003,0.7412587412587411,0.32766615146831524,0.2454840203798054,0.2265441333618294,0.2195686608992323,0.2162756022914541,RT > Avg. RT
0.2202380952380952,303,599.4004450619773,0.0030461445662008,0.0002232491519479,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0139530719967463,0.830603378156263,0.2202380952380952,221.99999999999997,81.00000000000003,0.7326732673267325,0.3386727688787185,0.2560553633217993,0.23679999999999998,0.2296877852839145,0.22632631455122926,RT > Avg. RT
0.2301587301587301,327,551.4285181823311,0.0032874233437217,0.0002409322530923,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0150582658182707,0.830603378156263,0.2301587301587301,231.99999999999994,95.00000000000006,0.7094801223241588,0.34756554307116094,0.2661160816701077,0.24683476965634632,0.23968398663020354,0.2362988208563481,RT > Avg. RT
0.2400793650793651,348,533.9551789024323,0.0034985422740524,0.0002564049665936,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0160253104121046,0.830603378156263,0.2400793650793651,242.0,106.0,0.6954022988505747,0.3569321533923304,0.2762557077625571,0.2569002123142251,0.24969652828356398,0.24628150931579773,RT > Avg. RT
0.25,367,506.6784740394677,0.0036895546395898,0.0002704040883329,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0169002555208115,0.830603378156263,0.25,252.0,115.0,0.6866485013623979,0.3665454545454545,0.28642873380313705,0.2669774340502172,0.259715065171264,0.2562678452692924,RT > Avg. RT
0.2599206349206349,384,485.52769942049525,0.0038604604403337,0.0002829296183102,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0176831011443913,0.830603378156263,0.2599206349206349,261.99999999999994,122.00000000000006,0.6822916666666665,0.37643678160919536,0.29664855072463764,0.27707275803722503,0.2697432170542635,0.26626016260162594,RT > Avg. RT
0.2698412698412698,421,446.810815150956,0.0042324318890117,0.0003101910659078,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0193869416192415,0.830603378156263,0.2698412698412698,272.0,149.0,0.6460807600950119,0.38068579426172144,0.3054120817426454,0.2865269145686295,0.27941265333252757,0.27602357441161546,RT > Avg. RT
0.2797619047619047,444,408.7457694650668,0.0044636573841359,0.0003271373711712,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0204460856982025,0.830603378156263,0.2797619047619047,281.99999999999994,162.00000000000006,0.635135135135135,0.3884297520661156,0.3150134048257372,0.29634300126103397,0.2892831281679941,0.28591483387926997,RT > Avg. RT
0.2906746031746032,474,384.5033519093221,0.0047652558560369,0.0003492412476017,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.021827577975108,0.830603378156263,0.2906746031746032,293.0,181.0,0.6181434599156118,0.3954116059379218,0.3251220594762539,0.3069348418185628,0.300024093482713,0.2967204175430397,RT > Avg. RT
0.3005952380952381,507,362.2200443714963,0.0050970141751281,0.0003735555116752,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0233472194797042,0.830603378156263,0.3005952380952381,303.0,204.0,0.5976331360946746,0.4,0.33377395902181095,0.3163169433134983,0.30964833183047796,0.3064534951569612,RT > Avg. RT
0.310515873015873,546,330.0766694728744,0.0054890921885995,0.0004022905510349,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0251431594396814,0.830603378156263,0.310515873015873,313.0,233.0,0.5732600732600732,0.4028314028314028,0.34185233726518127,0.3254314826367228,0.31911958738155216,0.3160879359900567,RT > Avg. RT
0.3204365079365079,578,310.3159564904467,0.005810797225294,0.0004258680192274,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.026616751201714,0.830603378156263,0.3204365079365079,323.0,255.0,0.5588235294117647,0.4073139974779319,0.35032537960954446,0.3347150259067358,0.3286843050401054,0.32578167429591126,RT > Avg. RT
0.3303571428571428,623,292.8722993281888,0.0062631949331456,0.0004590238338731,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0286889896170724,0.830603378156263,0.3303571428571428,332.99999999999994,290.00000000000006,0.5345104333868378,0.40833844267320657,0.35767991407089145,0.3434760185662712,0.33794997313593217,0.3352825000968128,RT > Avg. RT
0.3402777777777778,657,275.9762698041734,0.0066050065346335,0.0004840748938277,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.030254680864232,0.830603378156263,0.3402777777777778,343.0,314.0,0.5220700152207002,0.41201201201201204,0.36574962678609513,0.3525542193442286,0.3473935061066428,0.34489693313222725,RT > Avg. RT
0.3501984126984127,693,264.6301245685592,0.0069669247009148,0.0005105995455443,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0319124715965187,0.830603378156263,0.3501984126984127,353.0,340.0,0.5093795093795094,0.4150499706055261,0.3735449735449735,0.361495135688684,0.3567564354081208,0.3544587340207778,RT > Avg. RT
0.3601190476190476,730,249.2392647610653,0.0073388961495928,0.0005378609931419,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0336163120713689,0.830603378156263,0.3601190476190476,363.0,367.0,0.49726027397260275,0.4177215189873418,0.381142377152457,0.37033258518669665,0.36605765808518215,0.3639799460084844,RT > Avg. RT
0.3700396825396825,767,235.05164885003057,0.0077108675982708,0.0005651224407395,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0353201525462192,0.830603378156263,0.3700396825396825,372.99999999999994,394.00000000000006,0.4863102998696218,0.420281690140845,0.3886226297145238,0.37910356743571494,0.37531814146197096,0.37347402472368774,RT > Avg. RT
0.3799603174603174,822,216.09849275103548,0.0082637981300894,0.0006056462141954,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0378528883872127,0.830603378156263,0.3799603174603174,382.99999999999994,439.00000000000006,0.4659367396593673,0.41857923497267757,0.3945199835187474,0.3871032949262178,0.3841297935103244,0.3826761970640226,RT > Avg. RT
0.3898809523809524,875,202.1903749398219,0.0087966220971147,0.0006446963958892,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0402935247430792,0.830603378156263,0.3898809523809524,393.0,482.0,0.4491428571428571,0.41741901221455124,0.40044833910739763,0.3950939981904092,0.3929306592954184,0.39186960690316397,RT > Avg. RT
0.3998015873015873,920,193.56605517288256,0.0092490198049663,0.000677852210535,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0423657631584376,0.830603378156263,0.3998015873015873,403.0,517.0,0.4380434782608696,0.41804979253112035,0.4069063004846527,0.40332265812650125,0.4018653214453309,0.40114854517611026,RT > Avg. RT
0.4097222222222222,963,187.94005117417709,0.0096813109480245,0.0007095344334187,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0443459020886689,0.830603378156263,0.4097222222222222,413.0,550.0,0.4288681204569055,0.4190766108574328,0.41341341341341337,0.4115595416043846,0.4108010063776257,0.4104269388067118,RT > Avg. RT
0.4196428571428571,1034,175.0797930343889,0.0103950939981904,0.0007618469409708,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0476154338106788,0.830603378156263,0.4196428571428571,422.99999999999994,611.0,0.40909090909090906,0.41429970617042117,0.41748914330833004,0.41856322976449634,0.4190071087285864,0.41922695738354804,RT > Avg. RT
0.4305555555555556,1101,164.50275477412396,0.0110686639187694,0.0008112122649989,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0507007665624346,0.830603378156263,0.4305555555555556,434.0,667.0,0.3941871026339691,0.4115694642010432,0.4227547243327489,0.4266194829450507,0.4282314701956005,0.4290331166115357,RT > Avg. RT
0.4404761904761904,1145,157.99851670144255,0.0115110083442243,0.0008436312837636,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0527269552352294,0.830603378156263,0.4404761904761904,443.99999999999994,701.0,0.3877729257641921,0.4124477473293079,0.4288197797952481,0.43456983458940973,0.4369825739593584,0.4381856139684949,RT > Avg. RT
0.4503968253968254,1200,150.88390964671086,0.012063938876043,0.0008841550572195,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.055259691076223,0.830603378156263,0.4503968253968254,454.0,746.0,0.37833333333333335,0.41123188405797106,0.433868501529052,0.44197819314641745,0.4454062788550323,0.44712121212121203,RT > Avg. RT
0.4603174603174603,1290,140.8240668782626,0.0129687342917462,0.000950466686511,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0594041679069397,0.830603378156263,0.4603174603174603,464.0,826.0,0.35968992248062015,0.40382941688424717,0.43592634347989473,0.44779000193012924,0.4528648524514869,0.45541713854284627,RT > Avg. RT
0.4702380952380952,1369,130.09518134268558,0.0137629436010857,0.0010086735611113,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0630420975694577,0.830603378156263,0.4702380952380952,473.99999999999994,895.0,0.3462381300219138,0.39882204459402604,0.4388076282169968,0.45397950387893876,0.46053609190146877,0.46384884639993973,RT > Avg. RT
0.4801587301587302,1444,124.34249552435476,0.0145169397808384,0.0010639332521875,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0664958282617216,0.830603378156263,0.4801587301587302,484.0,960.0,0.33518005540166207,0.39477977161500816,0.4419284149013879,0.46025104602510464,0.46824493512406096,0.47230145623780223,RT > Avg. RT
0.490079365079365,1523,117.28492475872802,0.0153111490901779,0.0011221401267878,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0701337579242397,0.830603378156263,0.490079365079365,493.99999999999994,1029.0,0.3243598161523309,0.39035954168312914,0.44464446444644457,0.46625766871165636,0.4757804090419806,0.4806346592822661,RT > Avg. RT
0.5,1611,110.04173671014205,0.0161958379410877,0.0011869781643172,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0741861352698294,0.830603378156263,0.5,504.0,1107.0,0.3128491620111732,0.3848797250859107,0.4465709728867624,0.47177759056444823,0.4830035514967022,0.4887546156428331,RT > Avg. RT
0.5099206349206349,1723,102.7628034997729,0.0173218055695184,0.001269499302991,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0793437064369435,0.830603378156263,0.5099206349206349,514.0,1209.0,0.2983168891468369,0.37641889417795676,0.4465682015638575,0.476146364057434,0.4894963867570444,0.496378561081603,RT > Avg. RT
0.5198412698412699,1831,96.64859215298335,0.0184075600683623,0.0013490732581408,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0843170786338036,0.830603378156263,0.5198412698412699,524.0,1307.0,0.2861824139814309,0.3691440648115534,0.4468702029677639,0.4806016692653398,0.49601870928225406,0.5040139099552366,RT > Avg. RT
0.5297619047619048,1975,88.97259652512547,0.0198552327334874,0.0014551718650072,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0909482415629503,0.830603378156263,0.5297619047619048,534.0,1441.0,0.270379746835443,0.3580288300368756,0.44448143832195763,0.4833891554268127,0.501463845771419,0.5109107635694572,RT > Avg. RT
0.5396825396825397,2052,86.08126921842629,0.0206293354780335,0.0015119051478454,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.0944940717403413,0.830603378156263,0.5396825396825397,544.0,1508.0,0.2651072124756335,0.35555555555555557,0.4470742932281393,0.4890327220424307,0.5086908690869086,0.5190077792455599,RT > Avg. RT
0.5496031746031746,2252,78.06253536357954,0.022639991957374,0.0016592643240487,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.1037040202530451,0.830603378156263,0.5496031746031746,554.0,1698.0,0.24600355239786856,0.3398773006134969,0.44080203691915976,0.4892264217590957,0.5124047878128402,0.5246976540871339,RT > Avg. RT
0.5595238095238095,2391,73.26624858192154,0.0240373982105157,0.0017616789515099,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.1101049344693743,0.830603378156263,0.5595238095238095,564.0,1827.0,0.23588456712672523,0.3318623124448367,0.43904717421765527,0.49201779638837995,0.5177385387979913,0.5314776557573121,RT > Avg. RT
0.5694444444444444,2484,70.65733437208469,0.024972353473409,0.0018302009684445,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.1143875605277816,0.830603378156263,0.5694444444444444,574.0,1910.0,0.23107890499194847,0.32875143184421535,0.44045426642111724,0.4967116649359639,0.5242854072641306,0.539083947406444,RT > Avg. RT
0.5803571428571429,2584,68.03407090113993,0.0259776817130793,0.0019038805565461,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.1189925347841335,0.830603378156263,0.5803571428571429,585.0,1999.0,0.22639318885448917,0.3257238307349666,0.4421100362756953,0.5018874399450927,0.5314771269773408,0.5474373740282178,RT > Avg. RT
0.5902777777777778,2770,63.54623310376039,0.0278475922388659,0.0020409245904151,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.1275577869009481,0.830603378156263,0.5902777777777778,595.0,2175.0,0.2148014440433213,0.31498147167813656,0.4373713613643046,0.5024489106569837,0.5352418245316964,0.553092599213443,RT > Avg. RT
0.6001984126984127,2892,60.7634161516708,0.0290740926912637,0.0021308136878991,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.1331758554936974,0.830603378156263,0.6001984126984127,605.0,2287.0,0.20919778699861688,0.31025641025641026,0.43688619295205083,0.5056837178201271,0.5407465825446898,0.5599458920689163,RT > Avg. RT
0.6101190476190477,3103,56.50224523966051,0.0311953352769679,0.0022862776187936,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.1428923511746,0.830603378156263,0.6101190476190477,615.0,2488.0,0.19819529487592652,0.2991972756020433,0.43097407147862654,0.5051334702258727,0.5436534761582862,0.5649577783273858,RT > Avg. RT
0.6200396825396826,3193,54.78245772103394,0.0321001306926711,0.002352589248085,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.1470368280053167,0.830603378156263,0.6200396825396826,625.0,2568.0,0.1957406827435014,0.297548202808855,0.4325259515570935,0.5095801059926621,0.5499197764090886,0.57232416440672,RT > Avg. RT
0.6299603174603174,3524,49.07891508810281,0.0354277671659796,0.0025964686847014,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.1622792927938415,0.830603378156263,0.6299603174603174,635.0,2889.0,0.18019296254256525,0.2802294792586055,0.4201958708311275,0.5041282946967292,0.5493079584775086,0.5747806712157082,RT > Avg. RT
0.6398809523809523,3665,46.847492839618525,0.0368452799839147,0.0027003569039247,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.1687723064952977,0.830603378156263,0.6398809523809523,645.0,3020.0,0.17598908594815826,0.2760539268136101,0.41899441340782123,0.5063986810080867,0.5539837316222906,0.5809804261216005,RT > Avg. RT
0.6498015873015873,3886,43.93985563230335,0.039067055393586,0.0028631887936293,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.1789492996018355,0.830603378156263,0.6498015873015873,655.0,3231.0,0.16855378281008748,0.26767470371883934,0.41361454912856777,0.505479240623553,0.5563605476166683,0.5855050539778588,RT > Avg. RT
0.6597222222222222,4164,40.57703645974158,0.0418618678998693,0.0030680180485519,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.1917511280344938,0.830603378156263,0.6597222222222222,665.0,3499.0,0.15970220941402496,0.257153905645785,0.40568570034163015,0.5024176488365065,0.5571161048689138,0.5888162375698134,RT > Avg. RT
0.6696428571428571,4393,38.21854701763988,0.0441640695687141,0.0032367443053046,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.2022965190815397,0.830603378156263,0.6696428571428571,675.0,3718.0,0.15365353972228546,0.2499537122755045,0.400593471810089,0.5012996658002228,0.559183275668827,0.5930456526881356,RT > Avg. RT
0.6795634920634921,4677,35.74808318428063,0.0470192017693777,0.0034459943355132,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.2153746459695791,0.830603378156263,0.6795634920634921,685.0,3992.0,0.14646140688475517,0.24098504837291115,0.393271328510736,0.4982180522219798,0.5597212208603701,0.5961107206212136,RT > Avg. RT
0.689484126984127,5052,32.567920421715776,0.0507891826681411,0.0037222927908943,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.2326432994308988,0.830603378156263,0.689484126984127,695.0,4357.0,0.13756927949327,0.2293729372937294,0.38254073095552615,0.49207023506088926,0.557837582625118,0.597315879941822,RT > Avg. RT
0.6994047619047619,5385,30.60214054903069,0.054136925706243,0.0039676458192728,virality_avg_retweets_viral_covered_vs_new_tweets_labeled,0.9272619685922692,0.0679581824246722,0.7521940220435566,0.2479778637045507,0.830603378156263,0.6994047619047619,705.0,4680.0,0.1309192200557103,0.22055373064289066,0.3743230328129977,0.48765304004980287,0.5571050062752754,0.5993133889161353,RT > Avg. RT
