percentage_of_viral_covered_retweet_count,nb_of_tweets_labeled_as_viral_retweet_count,thresholds_retweet_count
0.09722222222222222,873,28375.703570357036
0.09722222222222222,873,28385.32223222322
0.09722222222222222,872,28394.94089408941
0.09722222222222222,872,28404.559555955595
0.09722222222222222,872,28414.178217821784
0.09722222222222222,871,28423.79687968797
0.09722222222222222,870,28433.415541554157
0.09623015873015874,869,28443.034203420342
0.09623015873015874,869,28452.652865286527
0.09623015873015874,869,28462.271527152716
0.09623015873015874,869,28471.8901890189
0.09623015873015874,869,28481.50885088509
0.09623015873015874,869,28491.127512751274
0.09523809523809523,867,28500.746174617463
0.09523809523809523,867,28510.364836483648
0.09523809523809523,867,28519.983498349837
0.09523809523809523,867,28529.60216021602
0.09523809523809523,867,28539.22082208221
0.09523809523809523,866,28548.839483948395
0.09523809523809523,866,28558.45814581458
0.09523809523809523,865,28568.07680768077
0.09523809523809523,864,28577.695469546954
0.09523809523809523,862,28587.314131413143
0.09523809523809523,862,28596.932793279328
0.09523809523809523,862,28606.551455145516
0.09523809523809523,861,28616.1701170117
0.09523809523809523,861,28625.78877887789
0.09523809523809523,861,28635.407440744075
0.09424603174603174,860,28645.02610261026
0.09424603174603174,859,28654.64476447645
0.09424603174603174,858,28664.263426342633
0.09424603174603174,858,28673.882088208822
0.09424603174603174,858,28683.500750075007
0.09424603174603174,857,28693.119411941196
0.09424603174603174,857,28702.73807380738
0.09424603174603174,857,28712.35673567357
0.09424603174603174,856,28721.975397539754
0.09424603174603174,856,28731.59405940594
0.09325396825396826,853,28741.212721272128
0.09325396825396826,853,28750.831383138313
0.09325396825396826,852,28760.4500450045
0.09325396825396826,852,28770.068706870687
0.09325396825396826,852,28779.687368736875
0.09325396825396826,852,28789.30603060306
0.09325396825396826,852,28798.92469246925
0.09325396825396826,851,28808.543354335434
0.09325396825396826,850,28818.16201620162
0.09325396825396826,850,28827.780678067807
0.09325396825396826,850,28837.399339933992
0.09325396825396826,848,28847.01800180018
0.09325396825396826,847,28856.636663666366
0.09325396825396826,847,28866.255325532555
0.09325396825396826,847,28875.87398739874
0.09325396825396826,847,28885.49264926493
0.09226190476190477,846,28895.111311131113
0.09226190476190477,846,28904.7299729973
0.09226190476190477,846,28914.348634863487
0.09226190476190477,846,28923.967296729672
0.09226190476190477,846,28933.58595859586
0.09226190476190477,846,28943.204620462046
0.09226190476190477,846,28952.823282328234
0.09226190476190477,845,28962.44194419442
0.09226190476190477,845,28972.060606060608
0.09226190476190477,845,28981.679267926793
0.09226190476190477,845,28991.29792979298
0.09226190476190477,844,29000.916591659166
0.09226190476190477,844,29010.53525352535
0.09226190476190477,843,29020.15391539154
0.09226190476190477,843,29029.772577257725
0.09226190476190477,843,29039.391239123914
0.09226190476190477,843,29049.0099009901
0.09226190476190477,843,29058.628562856287
0.09226190476190477,843,29068.247224722472
0.09226190476190477,843,29077.86588658866
0.09226190476190477,843,29087.484548454846
0.09226190476190477,842,29097.10321032103
0.09126984126984126,840,29106.72187218722
0.09126984126984126,839,29116.340534053405
0.09126984126984126,837,29125.959195919593
0.09126984126984126,837,29135.577857785778
0.09126984126984126,836,29145.196519651967
0.09126984126984126,835,29154.81518151815
0.09126984126984126,835,29164.43384338434
0.09126984126984126,834,29174.052505250525
0.09126984126984126,834,29183.67116711671
0.09126984126984126,834,29193.2898289829
0.09126984126984126,834,29202.908490849084
0.09126984126984126,833,29212.527152715273
0.09126984126984126,833,29222.145814581458
0.09126984126984126,832,29231.764476447646
0.09126984126984126,832,29241.38313831383
0.09126984126984126,832,29251.00180018002
0.09126984126984126,832,29260.620462046205
0.09126984126984126,831,29270.23912391239
0.09126984126984126,831,29279.85778577858
0.09126984126984126,831,29289.476447644764
0.09126984126984126,831,29299.095109510952
0.09126984126984126,831,29308.713771377137
0.09126984126984126,831,29318.332433243326
0.09126984126984126,831,29327.95109510951
0.09126984126984126,831,29337.5697569757
0.09126984126984126,830,29347.188418841884
0.09126984126984126,829,29356.80708070807
0.09126984126984126,829,29366.425742574258
0.09126984126984126,828,29376.044404440443
0.09126984126984126,827,29385.66306630663
0.09126984126984126,827,29395.281728172817
0.09126984126984126,827,29404.900390039005
0.09126984126984126,827,29414.51905190519
0.09126984126984126,827,29424.13771377138
0.09126984126984126,826,29433.756375637564
0.09126984126984126,826,29443.375037503753
0.09126984126984126,826,29452.993699369938
0.09126984126984126,826,29462.612361236123
0.09126984126984126,825,29472.23102310231
0.09126984126984126,825,29481.849684968496
0.09126984126984126,824,29491.468346834685
0.09126984126984126,824,29501.08700870087
0.09126984126984126,823,29510.70567056706
0.09126984126984126,822,29520.324332433243
0.09126984126984126,822,29529.942994299432
0.09126984126984126,822,29539.561656165617
0.09126984126984126,822,29549.180318031802
0.09126984126984126,821,29558.79897989799
0.09126984126984126,821,29568.417641764176
0.09126984126984126,821,29578.036303630364
0.09126984126984126,820,29587.65496549655
0.09126984126984126,820,29597.273627362738
0.09126984126984126,819,29606.892289228923
0.09126984126984126,819,29616.51095109511
0.09126984126984126,819,29626.129612961297
0.09126984126984126,817,29635.74827482748
0.09126984126984126,817,29645.36693669367
0.09126984126984126,816,29654.985598559855
0.09126984126984126,814,29664.604260426044
0.09126984126984126,812,29674.22292229223
0.09126984126984126,812,29683.841584158417
0.09126984126984126,811,29693.460246024602
0.09126984126984126,811,29703.07890789079
0.09126984126984126,810,29712.697569756976
0.09126984126984126,810,29722.31623162316
0.09126984126984126,809,29731.93489348935
0.09126984126984126,809,29741.553555355535
0.09126984126984126,809,29751.172217221723
0.09126984126984126,809,29760.79087908791
0.09126984126984126,807,29770.409540954097
0.09126984126984126,806,29780.028202820282
0.09126984126984126,806,29789.64686468647
0.09126984126984126,806,29799.265526552656
0.09027777777777778,805,29808.88418841884
0.09027777777777778,805,29818.50285028503
0.09027777777777778,804,29828.121512151214
0.08928571428571429,803,29837.740174017403
0.08928571428571429,801,29847.358835883588
0.08928571428571429,801,29856.977497749776
0.0882936507936508,800,29866.59615961596
0.0882936507936508,799,29876.21482148215
0.0882936507936508,798,29885.833483348335
0.0882936507936508,798,29895.452145214524
0.0882936507936508,797,29905.07080708071
0.0882936507936508,797,29914.689468946894
0.0882936507936508,796,29924.308130813082
0.0882936507936508,794,29933.926792679267
0.0882936507936508,793,29943.545454545456
0.0882936507936508,792,29953.16411641164
0.0882936507936508,791,29962.78277827783
0.0882936507936508,791,29972.401440144014
0.0882936507936508,791,29982.020102010203
0.0882936507936508,791,29991.638763876388
0.0882936507936508,790,30001.257425742573
0.0882936507936508,789,30010.87608760876
0.0882936507936508,789,30020.494749474947
0.0882936507936508,788,30030.113411341135
0.0882936507936508,788,30039.73207320732
0.0882936507936508,788,30049.35073507351
0.0882936507936508,788,30058.969396939694
0.0882936507936508,787,30068.588058805883
0.0882936507936508,787,30078.206720672068
0.0882936507936508,786,30087.825382538253
0.0882936507936508,786,30097.44404440444
0.0882936507936508,786,30107.062706270626
0.0882936507936508,785,30116.681368136815
0.0882936507936508,785,30126.300030003
0.0882936507936508,785,30135.91869186919
0.0882936507936508,784,30145.537353735373
0.0882936507936508,784,30155.156015601562
0.0882936507936508,784,30164.774677467747
0.0882936507936508,784,30174.393339333932
0.0873015873015873,783,30184.01200120012
0.0873015873015873,783,30193.630663066306
0.0873015873015873,783,30203.249324932494
0.0873015873015873,783,30212.86798679868
0.0873015873015873,783,30222.486648664868
0.0873015873015873,783,30232.105310531053
0.0873015873015873,781,30241.72397239724
0.0873015873015873,780,30251.342634263427
0.0873015873015873,778,30260.96129612961
0.0873015873015873,777,30270.5799579958
0.0873015873015873,776,30280.198619861985
0.08531746031746032,774,30289.817281728174
0.08531746031746032,773,30299.43594359436
0.08531746031746032,773,30309.054605460547
0.08531746031746032,772,30318.673267326732
0.08531746031746032,772,30328.29192919292
0.08531746031746032,772,30337.910591059106
0.08531746031746032,772,30347.52925292529
0.08531746031746032,772,30357.14791479148
0.08531746031746032,772,30366.766576657665
0.08531746031746032,772,30376.385238523853
0.08531746031746032,771,30386.00390039004
0.08531746031746032,771,30395.622562256227
0.08531746031746032,771,30405.241224122412
0.08531746031746032,771,30414.8598859886
0.08531746031746032,771,30424.478547854786
0.08531746031746032,771,30434.097209720974
0.08531746031746032,771,30443.71587158716
0.08531746031746032,771,30453.334533453344
0.08531746031746032,771,30462.953195319533
0.08531746031746032,771,30472.571857185718
0.08531746031746032,771,30482.190519051906
0.08531746031746032,770,30491.80918091809
0.08531746031746032,769,30501.42784278428
0.08531746031746032,769,30511.046504650465
0.08531746031746032,769,30520.665166516654
0.08531746031746032,769,30530.28382838284
0.08531746031746032,769,30539.902490249024
0.08531746031746032,769,30549.521152115212
0.08531746031746032,769,30559.139813981397
0.08531746031746032,769,30568.758475847586
0.08531746031746032,769,30578.37713771377
0.08531746031746032,769,30587.99579957996
0.08531746031746032,769,30597.614461446145
0.08531746031746032,769,30607.233123312333
0.08531746031746032,769,30616.85178517852
0.08531746031746032,768,30626.470447044703
0.08531746031746032,767,30636.08910891089
0.08531746031746032,767,30645.707770777077
0.08531746031746032,766,30655.326432643265
0.08531746031746032,765,30664.94509450945
0.08531746031746032,765,30674.56375637564
0.08531746031746032,765,30684.182418241824
0.08531746031746032,764,30693.801080108013
0.08531746031746032,764,30703.419741974198
0.08531746031746032,763,30713.038403840383
0.08531746031746032,763,30722.65706570657
0.08531746031746032,763,30732.275727572756
0.08531746031746032,762,30741.894389438945
0.08531746031746032,762,30751.51305130513
0.08531746031746032,762,30761.13171317132
0.08531746031746032,761,30770.750375037504
0.08531746031746032,760,30780.369036903692
0.08432539682539683,758,30789.987698769877
0.08432539682539683,757,30799.606360636062
0.08432539682539683,757,30809.22502250225
0.08432539682539683,757,30818.843684368436
0.08432539682539683,757,30828.462346234624
0.08432539682539683,757,30838.08100810081
0.08432539682539683,757,30847.699669966998
0.08432539682539683,755,30857.318331833183
0.08432539682539683,754,30866.93699369937
0.08432539682539683,754,30876.555655565557
0.08333333333333333,753,30886.174317431745
0.08333333333333333,752,30895.79297929793
0.08333333333333333,749,30905.411641164115
0.08333333333333333,748,30915.030303030304
0.08234126984126984,747,30924.64896489649
0.08234126984126984,747,30934.267626762678
0.08234126984126984,747,30943.886288628863
0.08234126984126984,747,30953.50495049505
0.08234126984126984,747,30963.123612361236
0.08234126984126984,747,30972.742274227425
0.08234126984126984,746,30982.36093609361
0.08234126984126984,745,30991.979597959795
0.08234126984126984,744,31001.598259825983
0.08234126984126984,744,31011.21692169217
0.08234126984126984,744,31020.835583558357
0.08234126984126984,743,31030.454245424542
0.08234126984126984,743,31040.07290729073
0.08234126984126984,743,31049.691569156916
0.08234126984126984,743,31059.310231023104
0.08234126984126984,742,31068.92889288929
0.08234126984126984,742,31078.547554755474
0.08234126984126984,742,31088.166216621663
0.08234126984126984,742,31097.784878487848
0.08234126984126984,740,31107.403540354037
0.08134920634920635,739,31117.02220222022
0.08134920634920635,738,31126.64086408641
0.08134920634920635,737,31136.259525952595
0.08134920634920635,737,31145.878187818784
0.08134920634920635,737,31155.49684968497
0.08134920634920635,737,31165.115511551154
0.08134920634920635,737,31174.734173417342
0.08134920634920635,737,31184.352835283527
0.08134920634920635,737,31193.971497149716
0.08134920634920635,737,31203.5901590159
0.08134920634920635,737,31213.20882088209
0.08134920634920635,737,31222.827482748275
0.08134920634920635,737,31232.446144614463
0.08134920634920635,737,31242.06480648065
0.08134920634920635,737,31251.683468346833
0.08134920634920635,736,31261.302130213022
0.08134920634920635,736,31270.920792079207
0.08134920634920635,736,31280.539453945396
0.08134920634920635,736,31290.15811581158
0.08134920634920635,734,31299.77677767777
0.08134920634920635,734,31309.395439543954
0.08134920634920635,734,31319.014101410143
0.08134920634920635,734,31328.632763276328
0.08134920634920635,734,31338.251425142516
0.08035714285714286,732,31347.8700870087
0.08035714285714286,732,31357.488748874886
0.08035714285714286,732,31367.107410741075
0.08035714285714286,732,31376.72607260726
0.08035714285714286,732,31386.34473447345
0.08035714285714286,731,31395.963396339634
0.08035714285714286,731,31405.582058205822
0.08035714285714286,731,31415.200720072007
0.08035714285714286,731,31424.819381938196
0.08035714285714286,731,31434.43804380438
0.08035714285714286,729,31444.056705670566
0.08035714285714286,728,31453.675367536754
0.08035714285714286,728,31463.29402940294
0.08035714285714286,728,31472.912691269128
0.08035714285714286,728,31482.531353135313
0.08035714285714286,727,31492.1500150015
0.08035714285714286,726,31501.768676867687
0.08035714285714286,726,31511.387338733875
0.08035714285714286,726,31521.00600060006
0.08035714285714286,726,31530.624662466245
0.08035714285714286,726,31540.243324332434
0.08035714285714286,726,31549.86198619862
0.08035714285714286,726,31559.480648064808
0.08035714285714286,725,31569.099309930993
0.08035714285714286,725,31578.71797179718
0.08035714285714286,725,31588.336633663366
0.08035714285714286,725,31597.955295529555
0.08035714285714286,725,31607.57395739574
0.08035714285714286,725,31617.192619261925
0.08035714285714286,725,31626.811281128113
0.08035714285714286,725,31636.4299429943
0.08035714285714286,723,31646.048604860487
0.08035714285714286,722,31655.667266726672
0.08035714285714286,722,31665.28592859286
0.07936507936507936,721,31674.904590459046
0.07936507936507936,719,31684.523252325234
0.07936507936507936,719,31694.14191419142
0.07936507936507936,718,31703.760576057604
0.07837301587301587,717,31713.379237923793
0.07837301587301587,716,31722.997899789978
0.07837301587301587,716,31732.616561656167
0.07738095238095238,715,31742.23522352235
0.07738095238095238,714,31751.85388538854
0.07738095238095238,714,31761.472547254725
0.07738095238095238,713,31771.091209120914
0.07738095238095238,713,31780.7098709871
0.07738095238095238,712,31790.328532853287
0.07738095238095238,711,31799.947194719472
0.07738095238095238,710,31809.565856585657
0.07738095238095238,710,31819.184518451846
0.07738095238095238,710,31828.80318031803
0.07738095238095238,710,31838.42184218422
0.07738095238095238,710,31848.040504050405
0.07738095238095238,710,31857.659165916593
0.07738095238095238,710,31867.27782778278
0.07738095238095238,710,31876.896489648967
0.07738095238095238,710,31886.515151515152
0.07738095238095238,708,31896.133813381337
0.07738095238095238,708,31905.752475247526
0.07738095238095238,708,31915.37113711371
0.07738095238095238,707,31924.9897989799
0.07738095238095238,706,31934.608460846084
0.0763888888888889,703,31944.227122712273
0.0763888888888889,703,31953.845784578458
0.0763888888888889,703,31963.464446444646
0.0763888888888889,703,31973.08310831083
0.0763888888888889,703,31982.701770177016
0.0763888888888889,702,31992.320432043205
0.0763888888888889,701,32001.93909390939
0.0763888888888889,701,32011.55775577558
0.0763888888888889,701,32021.176417641764
0.0763888888888889,701,32030.795079507952
0.0763888888888889,700,32040.413741374137
0.0763888888888889,698,32050.032403240326
0.0763888888888889,698,32059.65106510651
0.0763888888888889,698,32069.269726972696
0.0763888888888889,697,32078.888388838885
0.0763888888888889,697,32088.50705070507
0.0763888888888889,697,32098.12571257126
0.0763888888888889,696,32107.744374437443
0.0763888888888889,696,32117.36303630363
0.0763888888888889,696,32126.981698169817
0.0763888888888889,696,32136.600360036005
0.0763888888888889,696,32146.21902190219
0.0763888888888889,695,32155.837683768375
0.07539682539682539,694,32165.456345634564
0.07539682539682539,694,32175.07500750075
0.07539682539682539,694,32184.693669366938
0.07539682539682539,694,32194.312331233123
0.07539682539682539,694,32203.93099309931
0.07539682539682539,694,32213.549654965496
0.07539682539682539,694,32223.168316831685
0.07539682539682539,694,32232.78697869787
0.07539682539682539,693,32242.40564056406
0.07539682539682539,693,32252.024302430244
0.07539682539682539,692,32261.64296429643
0.07539682539682539,692,32271.261626162617
0.07539682539682539,691,32280.880288028802
0.07539682539682539,691,32290.49894989499
0.07539682539682539,691,32300.117611761176
0.07539682539682539,691,32309.736273627364
0.07539682539682539,690,32319.35493549355
0.07539682539682539,689,32328.973597359738
0.07539682539682539,689,32338.592259225923
0.07539682539682539,689,32348.210921092108
0.07539682539682539,688,32357.829582958297
0.07539682539682539,688,32367.44824482448
0.07539682539682539,688,32377.06690669067
0.07539682539682539,688,32386.685568556855
0.07539682539682539,687,32396.304230423044
0.07539682539682539,687,32405.92289228923
0.07539682539682539,686,32415.541554155418
0.07539682539682539,685,32425.160216021603
0.07539682539682539,685,32434.778877887788
0.07539682539682539,684,32444.397539753976
0.07539682539682539,684,32454.01620162016
0.07539682539682539,684,32463.63486348635
0.07539682539682539,683,32473.253525352535
0.07539682539682539,682,32482.872187218723
0.07539682539682539,681,32492.49084908491
0.07539682539682539,680,32502.109510951097
0.07539682539682539,680,32511.728172817282
0.07539682539682539,679,32521.346834683467
0.07539682539682539,678,32530.965496549656
0.07539682539682539,677,32540.58415841584
0.07539682539682539,677,32550.20282028203
0.07539682539682539,677,32559.821482148214
0.07539682539682539,677,32569.440144014403
0.07539682539682539,676,32579.058805880588
0.0744047619047619,674,32588.677467746777
0.0744047619047619,673,32598.29612961296
0.0744047619047619,673,32607.914791479147
0.0744047619047619,673,32617.533453345335
0.0744047619047619,673,32627.15211521152
0.0744047619047619,673,32636.77077707771
0.0744047619047619,672,32646.389438943894
0.0744047619047619,672,32656.008100810082
0.0744047619047619,672,32665.626762676267
0.0744047619047619,672,32675.245424542456
0.0744047619047619,672,32684.86408640864
0.0744047619047619,672,32694.48274827483
0.0744047619047619,671,32704.101410141015
0.07341269841269842,669,32713.7200720072
0.07341269841269842,669,32723.33873387339
0.07341269841269842,669,32732.957395739573
0.07341269841269842,669,32742.576057605762
0.07341269841269842,668,32752.194719471947
0.07341269841269842,667,32761.813381338136
0.07341269841269842,666,32771.43204320432
0.07341269841269842,666,32781.050705070506
0.07341269841269842,666,32790.669366936694
0.07341269841269842,666,32800.28802880288
0.07341269841269842,665,32809.90669066907
0.07341269841269842,665,32819.52535253525
0.07341269841269842,665,32829.14401440144
0.07341269841269842,665,32838.76267626762
0.07341269841269842,665,32848.38133813381
0.07341269841269842,665,32858.0
0.07242063492063493,664,32867.61866186619
0.07242063492063493,664,32877.23732373238
0.07242063492063493,664,32886.85598559856
0.07242063492063493,663,32896.47464746475
0.07043650793650794,659,32906.09330933093
0.07043650793650794,659,32915.71197119712
0.07043650793650794,659,32925.330633063306
0.07043650793650794,659,32934.949294929494
0.07043650793650794,659,32944.56795679568
0.06944444444444445,658,32954.18661866187
0.06845238095238096,657,32963.80528052805
0.06845238095238096,657,32973.423942394234
0.06746031746031746,655,32983.04260426042
0.06746031746031746,655,32992.66126612661
0.06646825396825397,654,33002.2799279928
0.06646825396825397,654,33011.89858985899
0.06646825396825397,653,33021.51725172518
0.06646825396825397,653,33031.13591359136
0.06547619047619048,652,33040.75457545755
0.06547619047619048,651,33050.37323732373
0.06547619047619048,649,33059.99189918992
0.06547619047619048,648,33069.610561056106
0.06547619047619048,648,33079.229222922295
0.06547619047619048,646,33088.84788478848
0.06547619047619048,644,33098.466546654665
0.06547619047619048,644,33108.08520852085
0.06547619047619048,644,33117.703870387035
0.06547619047619048,642,33127.32253225322
0.06547619047619048,642,33136.94119411941
0.06547619047619048,642,33146.5598559856
0.06547619047619048,642,33156.17851785179
0.06547619047619048,642,33165.79717971797
0.06547619047619048,642,33175.41584158416
0.06547619047619048,642,33185.03450345034
0.06547619047619048,642,33194.65316531653
0.06547619047619048,641,33204.27182718272
0.06547619047619048,641,33213.89048904891
0.06448412698412699,640,33223.509150915095
0.06448412698412699,640,33233.127812781284
0.06349206349206349,639,33242.746474647465
0.06349206349206349,639,33252.36513651365
0.06349206349206349,639,33261.983798379835
0.06349206349206349,639,33271.602460246024
0.06349206349206349,639,33281.22112211221
0.06349206349206349,637,33290.8397839784
0.06349206349206349,637,33300.45844584459
0.06349206349206349,636,33310.07710771077
0.06349206349206349,636,33319.69576957696
0.06349206349206349,636,33329.31443144314
0.06349206349206349,633,33338.93309330933
0.06349206349206349,632,33348.55175517552
0.06349206349206349,632,33358.17041704171
0.06349206349206349,632,33367.789078907896
0.0625,631,33377.40774077408
0.0625,630,33387.026402640266
0.0625,630,33396.64506450645
0.0625,630,33406.263726372636
0.0625,628,33415.882388238824
0.0625,628,33425.50105010501
0.0625,628,33435.1197119712
0.0625,628,33444.73837383738
0.0625,628,33454.35703570357
0.0625,628,33463.97569756975
0.0625,627,33473.59435943594
0.0625,627,33483.21302130213
0.0625,627,33492.83168316832
0.0625,627,33502.45034503451
0.0625,627,33512.06900690069
0.0625,626,33521.68766876688
0.0625,625,33531.30633063306
0.0625,624,33540.92499249925
0.0625,624,33550.543654365436
0.061507936507936505,623,33560.162316231625
0.061507936507936505,623,33569.78097809781
0.061507936507936505,623,33579.399639963995
0.061507936507936505,622,33589.01830183018
0.061507936507936505,622,33598.63696369637
0.061507936507936505,621,33608.25562556255
0.061507936507936505,621,33617.87428742874
0.061507936507936505,621,33627.49294929493
0.061507936507936505,621,33637.11161116112
0.061507936507936505,621,33646.7302730273
0.061507936507936505,620,33656.34893489349
0.061507936507936505,620,33665.96759675968
0.061507936507936505,620,33675.586258625866
0.061507936507936505,620,33685.20492049205
0.061507936507936505,620,33694.823582358236
0.061507936507936505,620,33704.442244224425
0.061507936507936505,620,33714.060906090606
0.060515873015873016,619,33723.679567956795
0.060515873015873016,619,33733.29822982298
0.060515873015873016,619,33742.91689168917
0.060515873015873016,619,33752.53555355535
0.060515873015873016,619,33762.15421542154
0.060515873015873016,619,33771.77287728773
0.060515873015873016,619,33781.39153915391
0.060515873015873016,619,33791.0102010201
0.060515873015873016,619,33800.62886288629
0.060515873015873016,618,33810.24752475248
0.060515873015873016,618,33819.86618661866
0.060515873015873016,617,33829.48484848485
0.060515873015873016,617,33839.10351035104
0.060515873015873016,616,33848.722172217225
0.060515873015873016,616,33858.34083408341
0.060515873015873016,616,33867.959495949595
0.060515873015873016,615,33877.578157815784
0.060515873015873016,615,33887.196819681965
0.060515873015873016,615,33896.815481548154
0.060515873015873016,615,33906.43414341434
0.060515873015873016,614,33916.05280528053
0.060515873015873016,614,33925.67146714671
0.060515873015873016,614,33935.2901290129
0.060515873015873016,614,33944.90879087909
0.060515873015873016,614,33954.52745274528
0.060515873015873016,614,33964.14611461146
0.060515873015873016,614,33973.76477647765
0.060515873015873016,614,33983.38343834384
0.060515873015873016,613,33993.00210021002
0.060515873015873016,613,34002.62076207621
0.060515873015873016,613,34012.239423942396
0.060515873015873016,613,34021.858085808584
0.060515873015873016,612,34031.476747674766
0.060515873015873016,612,34041.095409540954
0.060515873015873016,612,34050.71407140714
0.060515873015873016,612,34060.332733273324
0.060515873015873016,612,34069.95139513951
0.060515873015873016,611,34079.5700570057
0.060515873015873016,611,34089.18871887189
0.060515873015873016,611,34098.80738073807
0.060515873015873016,611,34108.42604260426
0.060515873015873016,611,34118.04470447045
0.060515873015873016,611,34127.66336633664
0.060515873015873016,610,34137.28202820282
0.060515873015873016,610,34146.90069006901
0.060515873015873016,609,34156.519351935196
0.060515873015873016,609,34166.13801380138
0.060515873015873016,608,34175.756675667566
0.060515873015873016,608,34185.375337533755
0.060515873015873016,608,34194.99399939994
0.060515873015873016,608,34204.612661266125
0.060515873015873016,608,34214.23132313231
0.060515873015873016,608,34223.8499849985
0.060515873015873016,607,34233.46864686468
0.060515873015873016,607,34243.08730873087
0.060515873015873016,607,34252.70597059706
0.060515873015873016,607,34262.32463246325
0.060515873015873016,607,34271.94329432943
0.060515873015873016,607,34281.56195619562
0.060515873015873016,607,34291.18061806181
0.060515873015873016,607,34300.799279928
0.060515873015873016,607,34310.41794179418
0.060515873015873016,607,34320.03660366037
0.060515873015873016,607,34329.655265526555
0.060515873015873016,607,34339.27392739274
0.060515873015873016,607,34348.892589258925
0.060515873015873016,607,34358.51125112511
0.060515873015873016,607,34368.1299129913
0.060515873015873016,605,34377.74857485748
0.060515873015873016,605,34387.36723672367
0.060515873015873016,604,34396.98589858986
0.060515873015873016,604,34406.60456045605
0.060515873015873016,604,34416.22322232223
0.060515873015873016,604,34425.84188418842
0.060515873015873016,604,34435.46054605461
0.060515873015873016,604,34445.07920792079
0.060515873015873016,604,34454.69786978698
0.060515873015873016,604,34464.31653165317
0.060515873015873016,604,34473.935193519355
0.060515873015873016,604,34483.55385538554
0.060515873015873016,604,34493.172517251725
0.060515873015873016,604,34502.791179117914
0.060515873015873016,602,34512.409840984095
0.060515873015873016,601,34522.028502850284
0.060515873015873016,601,34531.64716471647
0.060515873015873016,601,34541.26582658266
0.060515873015873016,601,34550.88448844884
0.060515873015873016,601,34560.50315031503
0.060515873015873016,600,34570.12181218122
0.060515873015873016,598,34579.74047404741
0.060515873015873016,597,34589.35913591359
0.060515873015873016,597,34598.97779777978
0.060515873015873016,597,34608.59645964597
0.060515873015873016,597,34618.21512151215
0.060515873015873016,597,34627.83378337834
0.060515873015873016,597,34637.452445244526
0.05952380952380952,596,34647.071107110714
0.05952380952380952,596,34656.689768976896
0.05952380952380952,596,34666.308430843084
0.05952380952380952,596,34675.92709270927
0.05952380952380952,596,34685.545754575454
0.05952380952380952,593,34695.16441644164
0.05952380952380952,592,34704.78307830783
0.05952380952380952,592,34714.40174017402
0.05952380952380952,590,34724.0204020402
0.05952380952380952,590,34733.63906390639
0.05952380952380952,590,34743.25772577258
0.05952380952380952,590,34752.87638763877
0.05952380952380952,589,34762.49504950495
0.05952380952380952,588,34772.11371137114
0.05952380952380952,588,34781.732373237326
0.05952380952380952,588,34791.35103510351
0.05952380952380952,588,34800.969696969696
0.05952380952380952,588,34810.588358835885
0.05952380952380952,587,34820.20702070207
0.05952380952380952,587,34829.825682568255
0.05952380952380952,587,34839.44434443444
0.05952380952380952,587,34849.06300630063
0.05952380952380952,584,34858.68166816682
0.05952380952380952,584,34868.300330033
0.05952380952380952,584,34877.91899189919
0.05952380952380952,584,34887.53765376538
0.05952380952380952,584,34897.15631563156
0.05952380952380952,584,34906.77497749775
0.05952380952380952,582,34916.39363936394
0.05952380952380952,582,34926.01230123013
0.05952380952380952,582,34935.63096309631
0.05952380952380952,582,34945.2496249625
0.05952380952380952,580,34954.868286828685
0.05952380952380952,579,34964.48694869487
0.05952380952380952,579,34974.105610561055
0.05952380952380952,578,34983.724272427244
0.05952380952380952,577,34993.34293429343
0.05952380952380952,577,35002.961596159614
0.05952380952380952,576,35012.5802580258
0.05952380952380952,576,35022.19891989199
0.05952380952380952,576,35031.81758175818
0.05952380952380952,576,35041.43624362436
0.05952380952380952,576,35051.05490549055
0.05952380952380952,576,35060.67356735674
0.05952380952380952,576,35070.29222922292
0.05952380952380952,576,35079.91089108911
0.05952380952380952,575,35089.5295529553
0.05952380952380952,574,35099.148214821485
0.05952380952380952,574,35108.76687668767
0.05952380952380952,574,35118.385538553855
0.05952380952380952,574,35128.004200420044
0.05952380952380952,574,35137.622862286225
0.05952380952380952,574,35147.241524152414
0.05952380952380952,574,35156.8601860186
0.05952380952380952,574,35166.47884788479
0.05952380952380952,574,35176.09750975097
0.05952380952380952,574,35185.71617161716
0.05952380952380952,574,35195.33483348335
0.05952380952380952,574,35204.95349534954
0.05952380952380952,573,35214.57215721572
0.05952380952380952,573,35224.19081908191
0.05952380952380952,573,35233.8094809481
0.05952380952380952,573,35243.42814281428
0.05952380952380952,573,35253.04680468047
0.05952380952380952,573,35262.665466546656
0.05952380952380952,572,35272.284128412844
0.05952380952380952,571,35281.902790279026
0.05952380952380952,571,35291.521452145214
0.05952380952380952,571,35301.1401140114
0.05952380952380952,571,35310.75877587759
0.05952380952380952,571,35320.37743774377
0.05952380952380952,570,35329.99609960996
0.05952380952380952,570,35339.61476147615
0.05853174603174603,568,35349.23342334233
0.057539682539682536,566,35358.85208520852
0.057539682539682536,566,35368.47074707471
0.057539682539682536,565,35378.0894089409
0.057539682539682536,564,35387.70807080708
0.057539682539682536,564,35397.32673267327
0.057539682539682536,564,35406.945394539456
0.057539682539682536,564,35416.56405640564
0.057539682539682536,564,35426.182718271826
0.057539682539682536,564,35435.801380138015
0.057539682539682536,564,35445.4200420042
0.057539682539682536,564,35455.038703870385
0.057539682539682536,564,35464.65736573657
