tpr,new_tweets,threshold,fpr,fpr2
0.0009920634920634,1,3128.6932364568866,1.0053282396702524e-05,7.367958810163067e-07
0.0109126984126984,11,2754.925734752474,0.00011058610636372776,8.104754691179374e-06
0.0208333333333333,21,2581.3315487148006,0.000211118930330753,1.547271350134244e-05
0.0307539682539682,31,2500.869915344092,0.00031165175429777824,2.284067231150551e-05
0.0406746031746031,41,2303.2090263636537,0.00041218457826480346,3.0208631121668577e-05
0.050595238095238,51,2152.268107221841,0.0005127174022318287,3.7576589931831644e-05
0.060515873015873,62,2003.0277986460685,0.0006233035085955565,4.568134462301102e-05
0.0704365079365079,74,1862.527068589252,0.0007439428973559868,5.4522895195206704e-05
0.0803571428571428,88,1637.9180724687665,0.0008846888509098221,6.4838037529435e-05
0.0902777777777777,102,1482.542530248446,0.0010254348044636573,7.515317986366329e-05
0.1001984126984127,112,1440.1384708594214,0.0011259676284306826,8.252113867382636e-05
0.1101190476190476,123,1367.2655234393055,0.0012365537347944105,9.062589336500573e-05
0.1200396825396825,136,1253.92530228473,0.0013672464059515431,0.00010020423981821773
0.1299603174603174,156,1119.7867538390494,0.0015683120538855936,0.00011494015743854386
0.1398809523809523,171,1058.1367647948662,0.0017191112898361316,0.00012599209565378845
0.1507936507936507,182,976.0304653073382,0.0018296973961998593,0.00013409685034496783
0.1607142857142857,201,866.7503880337599,0.002020709761737207,0.00014809597208427765
0.1706349206349206,219,815.3028458797158,0.0022016688448778525,0.00016135829794257118
0.1805555555555555,232,786.2690567569583,0.0023323615160349854,0.00017093664439578316
0.1904761904761904,248,741.7820711022046,0.002493214034382226,0.00018272537849204409
0.2003968253968254,266,691.4859160249838,0.0026741731175228714,0.0001959877043503376
0.2103174603174603,286,634.4445375768611,0.002875238765456922,0.00021072362197066373
0.2202380952380952,303,599.4004450619773,0.0030461445662008646,0.00022324915194794095
0.2301587301587301,327,551.4285181823311,0.003287423343721725,0.00024093225309233232
0.2400793650793651,348,533.9551789024323,0.003498542274052478,0.00025640496659367474
0.25,367,506.6784740394677,0.0036895546395898263,0.00027040408833298456
0.2599206349206349,384,485.52769942049525,0.003860460440333769,0.0002829296183102618
0.2698412698412698,421,446.810815150956,0.004232431889011763,0.00031019106590786513
0.2797619047619047,444,408.7457694650668,0.00446365738413592,0.0003271373711712402
0.2906746031746032,474,384.5033519093221,0.004765255856036996,0.0003492412476017294
0.3005952380952381,507,362.2200443714963,0.00509701417512818,0.00037355551167526756
0.310515873015873,546,330.0766694728744,0.005489092188599578,0.0004022905510349035
0.3204365079365079,578,310.3159564904467,0.005810797225294059,0.0004258680192274253
0.3303571428571428,623,292.8722993281888,0.006263194933145672,0.00045902383387315913
0.3402777777777778,657,275.9762698041734,0.006605006534633558,0.00048407489382771353
0.3501984126984127,693,264.6301245685592,0.006966924700914849,0.0005105995455443006
0.3601190476190476,730,249.2392647610653,0.007338896149592842,0.0005378609931419039
0.3700396825396825,767,235.05164885003057,0.007710867598270835,0.0005651224407395073
0.3799603174603174,822,216.09849275103548,0.008263798130089475,0.0006056462141954042
0.3898809523809524,875,202.1903749398219,0.008796622097114707,0.0006446963958892685
0.3998015873015873,920,193.56605517288256,0.009249019804966322,0.0006778522105350022
0.4097222222222222,963,187.94005117417709,0.00968131094802453,0.0007095344334187034
0.4196428571428571,1034,175.0797930343889,0.01039509399819041,0.0007618469409708612
0.4305555555555556,1101,164.50275477412396,0.011068663918769478,0.0008112122649989537
0.4404761904761904,1145,157.99851670144255,0.01151100834422439,0.0008436312837636713
0.4503968253968254,1200,150.88390964671086,0.012063938876043028,0.0008841550572195681
0.4603174603174603,1290,140.8240668782626,0.012968734291746255,0.0009504666865110357
0.4702380952380952,1369,130.09518134268558,0.013762943601085754,0.001008673561111324
0.4801587301587302,1444,124.34249552435476,0.014516939780838444,0.0010639332521875469
0.490079365079365,1523,117.28492475872802,0.015311149090177943,0.0011221401267878352
0.5,1611,110.04173671014205,0.016195837941087764,0.0011869781643172703
0.5099206349206349,1723,102.7628034997729,0.01732180556951845,0.0012694993029910965
0.5198412698412699,1831,96.64859215298335,0.01840756006836232,0.0013490732581408578
0.5297619047619048,1975,88.97259652512547,0.019855232733487483,0.001455171865007206
0.5396825396825397,2052,86.08126921842629,0.020629335478033577,0.0015119051478454616
0.5496031746031746,2252,78.06253536357954,0.02263999195737408,0.0016592643240487229
0.5595238095238095,2391,73.26624858192154,0.024037398210515735,0.0017616789515099895
0.5694444444444444,2484,70.65733437208469,0.024972353473409068,0.001830200968444506
0.5803571428571429,2584,68.03407090113993,0.02597768171307932,0.0019038805565461366
0.5902777777777778,2770,63.54623310376039,0.02784759223886599,0.00204092459041517
0.6001984126984127,2892,60.7634161516708,0.0290740926912637,0.002130813687899159
0.6101190476190477,3103,56.50224523966051,0.03119533527696793,0.0022862776187936
0.6200396825396826,3193,54.78245772103394,0.032100130692671154,0.0023525892480850677
0.6299603174603174,3524,49.07891508810281,0.035427767165979694,0.002596468684701465
0.6398809523809523,3665,46.847492839618525,0.03684527998391475,0.002700356903924764
0.6498015873015873,3886,43.93985563230335,0.03906705539358601,0.002863188793629368
0.6597222222222222,4164,40.57703645974158,0.04186186789986931,0.0030680180485519013
0.6696428571428571,4393,38.21854701763988,0.04416406956871419,0.0032367443053046355
0.6795634920634921,4677,35.74808318428063,0.047019201769377704,0.003445994335513267
0.689484126984127,5052,32.567920421715776,0.05078918266814115,0.003722292790894382
0.6994047619047619,5385,30.60214054903069,0.05413692570624309,0.003967645819272812
