tpr,new_tweets,threshold,fpr,fpr2
0.6994047619047619,8206,0.9414799820328928,0.01046710375264675,0.006046146999619814
0.7093253968253969,8603,0.888609564785895,0.010973494221791372,0.006338654964383287
0.7202380952380952,9007,0.8391207342688993,0.011488813490140054,0.006636320500313875
0.7301587301587301,9788,0.750920049260784,0.012485012372764611,0.007211758083387611
0.7400793650793651,10314,0.7019883742889699,0.013155947855812648,0.007599312716802188
0.75,10726,0.6646019719884612,0.01368147146610883,0.007902872619780907
0.7599206349206349,11316,0.6182192984983755,0.014434041684736856,0.008337582189580528
0.7698412698412699,11931,0.5754220771104159,0.015218500471950815,0.008790711656405556
0.7797619047619048,12508,0.5409698646849892,0.015954488634914155,0.009215842879751966
0.7896825396825397,13194,0.5055156298192968,0.016829510956912166,0.009721284854129151
0.7996031746031746,14505,0.4477972728644806,0.01850174749355851,0.01068722425414153
0.8095238095238095,15401,0.4148045252952486,0.01964463379167836,0.011347393363532141
0.8194444444444444,16677,0.3732660056369872,0.021272226332304394,0.012287544907708947
0.8293650793650794,17811,0.3390347868176622,0.02271869180336233,0.01312307143678144
0.8392857142857143,19304,0.304132160348205,0.024623077119314267,0.014223107687138786
0.8492063492063492,20166,0.2869145938607858,0.02572259496415725,0.014858225736574842
0.8601190476190477,22479,0.2465673793342506,0.0286729253297278,0.01656243460936556
0.8700396825396826,24972,0.2125022735791463,0.03185285338911707,0.018399266740739214
0.8799603174603174,28663,0.1745575677179806,0.03656088165514426,0.021118780337570402
0.8898809523809523,35102,0.1308102522001188,0.04477410138013725,0.0258630090154344
0.8998015873015873,44279,0.0931967814168663,0.05647975713666165,0.032624584815521045
0.9097222222222222,53428,0.0704476225450466,0.0681496976963698,0.03936553033093924
0.9196428571428572,67477,0.0496322351327484,0.0860697976989209,0.049716775663337334
0.929563492063492,90944,0.0310654466601885,0.11600295925916478,0.067007164603147
0.939484126984127,115968,0.0206347700888285,0.14792214087094058,0.08544474472969907
0.949404761904762,156999,0.0119895694113137,0.20025893517691779,0.11567621652367914
0.9593253968253967,225314,0.0059620822317802,0.28739763769483917,0.16601042713530814
0.9692460317460316,341935,0.0022855871148248,0.4361527079772443,0.25193629957531083
0.9791666666666666,474954,0.0008589343284472,0.6058241281665349,0.349944150872219
0.9890873015873016,606979,0.0003409942258809,0.7742276588688487,0.44721962706339685
1.0,783980,9.05288957657348e-05,1.0,0.5776332347991642
