tpr,new_tweets,threshold,fpr,fpr2
0.0009920634920634,14,10241.747512102276,0.0005680204487361545,1.0315142334228295e-05
0.0109126984126984,82,6411.553184403061,0.0033269769140260477,6.0417262243337154e-05
0.0208333333333333,164,5331.458638244872,0.006653953828052095,0.00012083452448667431
0.0307539682539682,253,4696.706526876823,0.01026494096644622,0.0001864093578971256
0.0406746031746031,280,4475.92163141317,0.01136040897472309,0.0002063028466845659
0.050595238095238,366,4018.487598414677,0.014849677445530896,0.00026966729245196826
0.060515873015873,450,3670.968448884167,0.018257800137947824,0.00033155814645733804
0.0704365079365079,522,3443.658749880984,0.021179048160019476,0.00038460744989051213
0.0803571428571428,579,3300.3631730935804,0.023491702844159534,0.0004266048151084416
0.0902777777777777,634,3191.2654159655003,0.02572321174990871,0.00046712858856433846
0.1001984126984127,691,3057.4880652118327,0.02803586643404877,0.0005091259537822679
0.1101190476190476,776,2855.125879628761,0.03148456201566113,0.0005717536036686541
0.1200396825396825,847,2720.031974699821,0.03436523714853735,0.0006240661112208118
0.1299603174603174,903,2644.884840422699,0.03663731894348197,0.000665326680557725
0.1398809523809523,995,2512.2825954364475,0.040370024749462406,0.0007331119016112252
0.1507936507936507,1043,2465.783943579372,0.04231752343084351,0.0007684781039000079
0.1607142857142857,1089,2409.978463778208,0.044183876333833735,0.000802370714426758
0.1706349206349206,1153,2343.3129244431043,0.046780541242341864,0.0008495256508118016
0.1805555555555555,1187,2298.6494790579704,0.04816001947498681,0.0008745767107663561
0.1904761904761904,1253,2218.5893192510925,0.050837830161885825,0.0009232052389134324
0.2003968253968254,1296,2181.038558435724,0.05258246439728973,0.0009548874617971336
0.2103174603174603,1354,2133.4300161851493,0.05493569197062523,0.0009976216228960793
0.2202380952380952,1424,2083.200810963788,0.057775794214306,0.001049197334567221
0.2301587301587301,1508,2016.6788884308944,0.06118391690672293,0.0011110881885725906
0.2400793650793651,1595,1957.2434949168637,0.06471375826672618,0.0011751894302210093
0.25,1646,1924.0614094625105,0.06678297561569359,0.0012127660201528409
0.2599206349206349,1693,1888.1800931525004,0.06868990140787926,0.0012473954265606072
0.2698412698412698,1753,1852.2105720993288,0.07112427475960563,0.0012916031794215858
0.2797619047619047,1813,1818.039475418674,0.073558648111332,0.001335810932282564
0.2906746031746032,1857,1791.705607659909,0.07534385523593135,0.0013682299510472816
0.3005952380952381,1918,1753.2702562983825,0.07781880147685316,0.0014131744997892765
0.310515873015873,1984,1711.5371500241918,0.08049661216375219,0.0014618030279363527
0.3204365079365079,2076,1658.641956527047,0.08422931796973263,0.001529588248989853
0.3303571428571428,2150,1609.3989544747326,0.08723171177019516,0.0015841111441850595
0.3402777777777778,2204,1578.2817061633984,0.0894226477867489,0.0016238981217599402
0.3501984126984127,2310,1527.467028791344,0.0937233740414655,0.0017019984851476687
0.3601190476190476,2357,1506.1373828761034,0.09563029983365115,0.001736627891555435
0.3700396825396825,2406,1483.3271367722798,0.09761837140422769,0.0017727308897252342
0.3799603174603174,2500,1440.5856788553633,0.10143222298859902,0.001841989702540767
0.3898809523809524,2589,1408.5466934453984,0.10504321012699315,0.0019075645359512181
0.3998015873015873,2629,1392.3103276130262,0.10666612569481072,0.0019370363711918705
0.4097222222222222,2693,1366.6130386272123,0.10926279060331887,0.001984191307576914
0.4196428571428571,2824,1327.1136527390647,0.11457783908792145,0.0020807115679900502
0.4305555555555556,2900,1301.7988554511148,0.11766137866677485,0.0021367080549472895
0.4404761904761904,2982,1273.901632813587,0.12098835558080091,0.002197125317190627
0.4503968253968254,3040,1252.4280115900583,0.1233415831541364,0.0022398594782895727
0.4603174603174603,3144,1221.3638625370725,0.12756116363046213,0.0023164862499152686
0.4702380952380952,3181,1210.132391580637,0.1290623605306934,0.002343747697512872
0.4801587301587302,3237,1192.4468751700258,0.131334442325638,0.002385008266849785
0.490079365079365,3309,1173.011743073717,0.13425569034770965,0.0024380575702829593
0.5,3403,1146.372070033951,0.13806954193208099,0.002507316383098492
0.5099206349206349,3454,1133.927886665909,0.1401387592810484,0.0025448929730303234
0.5198412698412699,3581,1099.8695901550593,0.14529151620886924,0.0026384660499193945
0.5297619047619048,3664,1078.0676366493603,0.14865906601209072,0.002699620108043748
0.5396825396825397,3733,1060.6487591725645,0.15145859536657605,0.002750459023833873
0.5496031746031746,3868,1027.9967506835908,0.15693593540796041,0.0028499264677710745
0.5595238095238095,3948,1010.3955348603816,0.16018176654359556,0.002908870138252379
0.5694444444444444,4022,994.8012552878178,0.1631841603440581,0.0029633930334475858
0.5803571428571429,4107,972.2112451667429,0.16663285592567045,0.003026020683333972
0.5902777777777778,4189,954.8779497176456,0.1699598328396965,0.003086437945577309
0.6001984126984127,4297,934.7004834106868,0.17434170487280398,0.00316601190072707
0.6101190476190477,4366,923.3244117903994,0.17714123422728933,0.0032168508165171953
0.6200396825396826,4423,913.4868359265708,0.17945388891142938,0.0032588481817351247
0.6299603174603174,4558,889.5148546157745,0.18493122895281372,0.003358315625672326
0.6398809523809523,4672,870.5048665882368,0.18955653832109384,0.003442310356108185
0.6498015873015873,4786,849.9546866922489,0.19418184768937397,0.003526305086544044
0.6597222222222222,4901,832.7804952963619,0.19884772994684952,0.0036110366128609193
0.6696428571428571,5037,811.3520395758455,0.2043656428774293,0.003711240852679137
0.6795634920634921,5109,800.5203812652611,0.20728689089950095,0.0037642901561123114
0.689484126984127,5234,781.4194696938304,0.2123585020489309,0.00385638964123935
0.6994047619047619,5400,760.2850310752603,0.2190936016553739,0.0039786977574880564
