tpr,new_tweets,threshold,fpr,fpr2
0.0009920634920634,1,2.143417655682428,3.2215456976257205e-05,7.367958810163067e-07
0.0109126984126984,11,1.7468918034538925,0.0003543700267388293,8.104754691179374e-06
0.0208333333333333,23,1.6432671810611028,0.0007409555104539157,1.6946305263375057e-05
0.0307539682539682,34,1.5487864668450748,0.001095325537192745,2.505105995455443e-05
0.0406746031746031,45,1.4578807811516885,0.0014496955639315744,3.31558146457338e-05
0.050595238095238,59,1.397787734828259,0.0019007119615991753,4.34709569799621e-05
0.060515873015873,70,1.3793064865985625,0.0022550819883380047,5.157571167114147e-05
0.0704365079365079,86,1.342219079933877,0.00277052929995812,6.336444576740239e-05
0.0803571428571428,100,1.3250067925542386,0.003221545697625721,7.367958810163068e-05
0.0902777777777777,113,1.3061771441754433,0.0036403466383170646,8.325793455484266e-05
0.1001984126984127,124,1.2884022960547663,0.003994716665055894,9.136268924602204e-05
0.1101190476190476,149,1.2546164327696954,0.004800103089462324,0.0001097825862714297
0.1200396825396825,163,1.237761303530253,0.005251119487129925,0.000120097728605658
0.1299603174603174,181,1.2226659947251466,0.005830997712702555,0.00013336005446395153
0.1398809523809523,201,1.2048894357033295,0.006475306852227699,0.00014809597208427765
0.1507936507936507,221,1.191433139144886,0.007119615991752843,0.0001628318897046038
0.1607142857142857,238,1.183222859975457,0.0076672787603492155,0.000175357419681881
0.1706349206349206,270,1.1596741156004886,0.008698173383589447,0.00019893488787440283
0.1805555555555555,294,1.1487927586475322,0.00947134435101962,0.0002166179890187942
0.1904761904761904,334,1.1355234542124109,0.010759962630069907,0.00024608982425944646
0.2003968253968254,362,1.1254166588926875,0.01166199542540511,0.00026672010892790307
0.2103174603174603,399,1.1160912776174,0.012853967333526626,0.0002939815565255064
0.2202380952380952,436,1.1083128293352051,0.014045939241648143,0.00032124300412310976
0.2301587301587301,472,1.1020695947838788,0.015205695692793402,0.0003477676558396968
0.2400793650793651,508,1.0950675043632472,0.016365452143938662,0.00037429230755628385
0.25,540,1.0893285138897673,0.017396346767178893,0.00039786977574880566
0.2599206349206349,573,1.0840944112778226,0.01845945684739538,0.00042218403982234375
0.2698412698412698,609,1.0775125729219717,0.01961921329854064,0.0004487086915389308
0.2797619047619047,663,1.0691477573528578,0.02135884797525853,0.0004884956691138114
0.2906746031746032,721,1.060571954677911,0.023227344479881448,0.0005312298302127572
0.3005952380952381,770,1.0524500566259047,0.02480590187171805,0.0005673328283825562
0.310515873015873,812,1.048103007385223,0.026158951064720853,0.0005982782553852411
0.3204365079365079,871,1.0416438955273315,0.028059663026320028,0.0006417492123652032
0.3303571428571428,914,1.035761826178403,0.02944492767629909,0.0006734314352489044
0.3402777777777778,984,1.0277467024345217,0.03170000966463709,0.0007250071469200459
0.3501984126984127,1035,1.0230244967357478,0.03334299797042621,0.0007625837368518775
0.3601190476190476,1074,1.0190172621424871,0.03459940079250024,0.0007913187762115134
0.3700396825396825,1160,1.012688867600473,0.03736993009245836,0.0008546832219789159
0.3799603174603174,1237,1.0053147119107226,0.03985052027963017,0.0009114165048171714
0.3898809523809524,1281,1.0016513621903245,0.041268000386585485,0.000943835523581889
0.3998015873015873,1341,0.997249620997618,0.04320092780516092,0.0009880432764428674
0.4097222222222222,1417,0.9918971124207676,0.04564930253535646,0.0010440397634001067
0.4196428571428571,1499,0.9865132333995608,0.048290970007409555,0.0011044570256434438
0.4305555555555556,1561,0.983190364968206,0.0502883283399375,0.0011501383702664549
0.4404761904761904,1633,0.9790934785418004,0.05260784124222802,0.001203187673699629
0.4503968253968254,1692,0.9762955472165364,0.0545085532038272,0.0012466586306795911
0.4603174603174603,1781,0.9715297580192088,0.05737572887471409,0.0013122334640900423
0.4702380952380952,1831,0.9686141408612416,0.05898650172352695,0.0013490732581408578
0.4801587301587302,1905,0.96557583848392,0.06137044553976998,0.0014035961533360643
0.490079365079365,2006,0.9611672660302412,0.06462420669437197,0.0014780125373187113
0.5,2095,0.9570957173459096,0.06749138236525885,0.0015435873707291628
0.5099206349206349,2189,0.9537739623026252,0.07051963532102704,0.0016128461835446955
0.5198412698412699,2275,0.9504137942708432,0.07329016462098514,0.001676210629312098
0.5297619047619048,2376,0.9461150743517937,0.07654392577558712,0.001750627013294745
0.5396825396825397,2450,0.9431937683554849,0.07892786959183017,0.0018051499084899515
0.5496031746031746,2523,0.9403613239507382,0.08127959795109693,0.001858936007804142
0.5595238095238095,2614,0.9370237927380608,0.08421120453593635,0.0019259844329766258
0.5694444444444444,2785,0.9314740928203532,0.08972004767887633,0.0020519765286304142
0.5803571428571429,2954,0.9257993297998168,0.09516445990786379,0.0021764950325221704
0.5902777777777778,3057,0.9223133679230248,0.09848265197641828,0.00225238500826685
0.6001984126984127,3203,0.918171233112645,0.10318610869495184,0.0023599572068952307
0.6101190476190477,3415,0.9118727064143508,0.11001578557391836,0.0025161579336706874
0.6200396825396826,3581,0.9074973981023632,0.11536355143197706,0.0026384660499193945
0.6299603174603174,3718,0.90335209700547,0.1197770690377243,0.0027394070856186286
0.6398809523809523,3866,0.9000547970039445,0.12454495667021037,0.002848452876009042
0.6498015873015873,3976,0.8971731862315426,0.12808865693759866,0.0029295004229208358
0.6597222222222222,4098,0.8946920241479999,0.13201894268870204,0.003019389520404825
0.6696428571428571,4234,0.8909887319607015,0.136400244837473,0.003119593760223043
0.6795634920634921,4343,0.8884327201390895,0.13991172964788506,0.0031999045112538205
0.689484126984127,4421,0.8867262402778523,0.1424245352920331,0.003257374589973092
