tpr,new_tweets,threshold,fpr,fpr2
0.689484126984127,53140,0.0003008070695204,0.166262534611955,0.03915333311720654
0.6994047619047619,55365,0.0002917651358013,0.17322403516731066,0.040792703952467826
0.7093253968253969,56801,0.0002862937577127,0.1777169406942728,0.041850742837607244
0.7202380952380952,58502,0.0002800657421942,0.18303896875928852,0.043104032631215976
0.7301587301587301,62958,0.0002650567389384,0.1969807424557671,0.04638719507702464
0.7400793650793651,67584,0.0002501977740079,0.21145440608231778,0.049795612822606077
0.75,70894,0.0002407572874386,0.22181061589725137,0.05223440718877005
0.7599206349206349,72948,0.0002343518471991,0.2282370977582404,0.05374778592837755
0.7698412698412699,75718,0.0002262636742258,0.23690377485412137,0.055788710518792715
0.7797619047619048,78571,0.0002184445814173,0.24583013938644932,0.057890789167332236
0.7896825396825397,84808,0.0002054679665547,0.265344242291507,0.062486185077230944
0.7996031746031746,87559,0.0001993432769733,0.27395147286579163,0.0645131105459068
0.8095238095238095,90777,0.0001928516703228,0.2840198363656274,0.06688411969101728
0.8194444444444444,94063,0.0001857550455259,0.294300955837492,0.06930523095603687
0.8293650793650794,97923,0.0001784615254643,0.3063779860144236,0.07214926305675981
0.8392857142857143,102033,0.0001717709708193,0.3192372072649907,0.07517749412773683
0.8492063492063492,107026,0.0001638177776107,0.33485912738763823,0.07885631596165125
0.8601190476190477,109675,0.0001597665218121,0.34314722400387965,0.08080808825046344
0.8700396825396826,113262,0.0001543407659995,0.35437010152840137,0.08345097507566894
0.8799603174603174,119119,0.0001455305353291,0.3726952740015331,0.08776638855078145
0.8898809523809523,127440,0.0001359807274111,0.398729721696416,0.09389726707671814
0.8998015873015873,133957,0.0001290390562169,0.4191198786039454,0.0986989658333014
0.9097222222222222,142348,0.0001211838665921,0.4453733397994462,0.10488142007090924
0.9196428571428572,153038,0.0001116244820123,0.4788198301080988,0.11275776803897355
0.929563492063492,163454,0.0001037630115678,0.511409039000047,0.12043223393563941
0.939484126984127,177935,9.274401243552316e-05,0.5567166747493077,0.13110177508863655
0.949404761904762,198735,7.906615255441045e-05,0.6217949720757787,0.14642712941377573
0.9593253968253967,215154,6.953399127171892e-05,0.6731661530278616,0.15852458098418246
0.9692460317460316,232131,6.06772297454726e-05,0.726283184456299,0.1710331646561963
0.9791666666666666,255601,4.912336231094642e-05,0.7997152824491967,0.18832576398364903
0.9890873015873016,273938,4.051692731176368e-05,0.857087433318211,0.20183639005384504
1.0,319615,2.082382557391369e-05,1.0,0.23549101551102689
